id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EIF2S2	3	0.62302	0.63016	0.999998	1348	1	0.16001	0.23967	0.3629	0.999975	756	2	0.16001
CRKL	3	0.35769	0.44087	0.999998	1004	1	-0.056776	0.24077	0.36413	0.999975	757	1	-0.056776
TYW3	3	0.68203	0.68442	0.999998	1439	1	-0.061309	0.24109	0.36454	0.999975	758	1	-0.061309
REXO4	4	0.18441	0.31182	0.999998	650	2	-0.0060705	0.24124	0.38323	0.999975	759	2	-0.0060705
ZCCHC9	3	0.45539	0.50308	0.999998	1134	1	0.084609	0.24141	0.36494	0.999975	760	2	0.084609
CD44	4	0.96071	0.96082	0.999998	2005	0	0.16214	0.24187	0.38385	0.999975	761	2	0.16214
TNPO3	3	0.55404	0.57387	0.999998	1244	1	0.0055427	0.24235	0.36615	0.999975	762	1	0.0055427
PRMT1	3	0.80912	0.81011	0.999998	1662	0	0.31138	0.24388	0.36821	0.999975	763	2	0.31138
WDR43	3	0.88631	0.88684	0.999998	1828	0	0.24035	0.24413	0.36848	0.999975	764	2	0.24035
INTS7	4	0.23228	0.3636	0.999998	758	1	0.073702	0.24425	0.38629	0.999975	765	1	0.073702
PTCD3	4	0.84866	0.84837	0.999998	1752	0	0.039442	0.24481	0.38681	0.999975	766	2	0.039442
NPM3	4	0.7382	0.74517	0.999998	1527	1	0.022937	0.24608	0.38815	0.999975	767	2	0.022937
EIF3B	3	0.87604	0.87668	0.999998	1809	0	0.21514	0.24662	0.37171	0.999975	768	2	0.21514
MRPL45	3	0.39617	0.46412	0.999998	1067	1	0.086501	0.24678	0.37189	0.999975	769	2	0.086501
MAGOH	4	0.053164	0.12464	0.999998	262	2	-0.13076	0.24711	0.38916	0.999975	770	2	-0.13076
DRG1	2	0.30133	0.327	0.999998	905	1	0.0013207	0.24724	0.29491	0.999975	771	1	0.0013207
CELF6	4	0.71565	0.72747	0.999998	1488	1	0.079099	0.24734	0.38939	0.999975	772	2	0.079099
ZCCHC5	3	0.7226	0.72473	0.999998	1498	0	0.16757	0.24778	0.37322	0.999975	773	2	0.16757
C14ORF166	4	0.35344	0.49614	0.999998	995	2	0.039476	0.24903	0.39128	0.999975	774	2	0.039476
SNRNP48	3	0.59107	0.60356	0.999998	1293	1	0.14762	0.24928	0.37512	0.999975	775	2	0.14762
RPL10	4	0.03454	0.087469	0.936781	195	2	-0.15836	0.24956	0.3919	0.999975	776	2	-0.15836
PRDX3	2	0.87097	0.86988	0.999998	1803	0	0.15954	0.25031	0.2971	0.999975	777	1	0.15954
RIOK3	4	0.79633	0.79639	0.999998	1630	1	0.076538	0.2504	0.39285	0.999975	778	2	0.076538
MDC1	4	0.23477	0.36625	0.999998	766	1	0.08013	0.25072	0.39317	0.999975	779	2	0.08013
RUVBL2	3	0.078497	0.14822	0.999998	358	2	-0.31671	0.25115	0.37738	0.999975	780	1	-0.31671
EEF1B2	4	0.20023	0.32892	0.999998	685	2	-0.09695	0.2516	0.39406	0.999975	781	1	-0.09695
CNN1	3	0.76103	0.7621	0.999998	1565	0	0.11356	0.25195	0.37841	0.999975	782	2	0.11356
UBA52	4	0.49359	0.59141	0.999998	1176	1	0.14745	0.2522	0.39471	0.999975	783	2	0.14745
SCAF8	4	0.18148	0.30863	0.999998	644	2	0.023491	0.25305	0.39559	0.999975	784	2	0.023491
IMMT	4	0.68789	0.70658	0.999998	1450	1	-0.033228	0.25364	0.39619	0.999975	785	1	-0.033228
TOE1	4	0.7356	0.74287	0.999998	1524	1	0.10757	0.2539	0.39644	0.999975	786	2	0.10757
SAFB	4	0.72499	0.73448	0.999998	1504	1	0.033547	0.25404	0.39658	0.999975	787	1	0.033547
MRPL44	4	0.42405	0.55892	0.999998	1100	1	-0.0055306	0.25445	0.39699	0.999975	788	1	-0.0055306
ALYREF	3	0.27866	0.3954	0.999998	859	1	-0.046989	0.25521	0.3825	0.999975	789	1	-0.046989
TARDBP	3	0.52184	0.54945	0.999998	1204	1	0.095897	0.2553	0.38264	0.999975	790	2	0.095897
TCEB3	4	0.012841	0.041506	0.796986	104	2	-0.049265	0.25645	0.39916	0.999975	791	2	-0.049265
FCF1	4	0.16855	0.29433	0.999998	621	1	0.079321	0.25648	0.39921	0.999975	792	2	0.079321
SNRPC	3	0.58328	0.59713	0.999998	1283	1	0.13202	0.25682	0.38452	0.999975	793	2	0.13202
RPS4Y2	4	0.6013	0.65013	0.999998	1306	1	0.031583	0.25751	0.4003	0.999975	794	2	0.031583
STAU2	4	0.85219	0.85206	0.999998	1762	0	-0.01136	0.2581	0.40095	0.999975	795	1	-0.01136
KDM5A	4	0.93545	0.9358	0.999998	1934	0	0.15848	0.25815	0.40098	0.999975	796	2	0.15848
DICER1	3	0.93825	0.939	0.999998	1942	0	0.091989	0.25816	0.38618	0.999975	797	2	0.091989
PTRF	4	0.94312	0.94345	0.999998	1956	0	0.033652	0.2585	0.40133	0.999975	798	1	0.033652
TLR8	4	0.28207	0.4183	0.999998	867	1	0.093933	0.2589	0.40178	0.999975	799	2	0.093933
MET	4	0.3043	0.44271	0.999998	909	1	0.08806	0.25964	0.40244	0.999975	800	2	0.08806
DAP3	4	0.029671	0.077188	0.893997	183	3	-0.35455	0.26012	0.40295	0.999975	801	1	-0.35455
EIF3F	3	0.37255	0.45003	0.999998	1031	1	0.077128	0.26112	0.38981	0.999975	802	1	0.077128
FBXO17	4	0.6131	0.65719	0.999998	1329	1	0.012599	0.26133	0.40415	0.999975	803	1	0.012599
CHCHD1	4	0.5745	0.63431	0.999998	1273	1	-0.044738	0.26173	0.40452	0.999975	804	1	-0.044738
CNDP2	4	0.80979	0.80964	0.999998	1666	0	0.033287	0.26213	0.40493	0.999975	805	2	0.033287
NUP93	2	0.67602	0.67521	0.999998	1423	0	0.089766	0.26275	0.3068	0.999975	806	1	0.089766
TRIM56	4	0.36683	0.51029	0.999998	1024	1	-0.033093	0.26334	0.40626	0.999975	807	1	-0.033093
HSPA1B	4	0.85387	0.85369	0.999998	1766	0	0.059122	0.26348	0.40644	0.999975	808	2	0.059122
RPL7A	3	0.88362	0.88415	0.999998	1826	0	0.11293	0.26357	0.39302	0.999975	809	2	0.11293
GNL2	4	0.00067215	0.0025623	0.312923	17	3	-0.38663	0.26374	0.40668	0.999975	810	1	-0.38663
ZC3H6	3	0.47242	0.51477	0.999998	1149	1	-0.046884	0.26514	0.395	0.999975	811	1	-0.046884
C12ORF43	4	0.86925	0.86894	0.999998	1796	0	0.095334	0.26669	0.40981	0.999975	812	2	0.095334
METTL8	4	0.49207	0.59059	0.999998	1173	1	-0.018398	0.26695	0.4101	0.999975	813	1	-0.018398
PSMC1	4	0.22645	0.35729	0.999998	744	2	-0.0074008	0.26736	0.41055	0.999975	814	2	-0.0074008
RPL17	3	0.40292	0.46837	0.999998	1075	1	-0.015034	0.26792	0.39842	0.999975	815	1	-0.015034
CALD1	2	0.27852	0.30878	0.999998	858	1	-0.026164	0.26817	0.31072	0.999975	816	1	-0.026164
MRPL52	3	0.41442	0.47588	0.999998	1089	1	-0.01998	0.26931	0.40006	0.999975	817	1	-0.01998
FAM208A	4	0.13072	0.25339	0.999998	516	2	-0.13774	0.26936	0.41257	0.999975	818	2	-0.13774
BCCIP	3	0.89783	0.8985	0.999998	1856	0	0.13616	0.27029	0.40113	0.999975	819	2	0.13616
CHMP2A	3	0.6596	0.66302	0.999998	1403	1	0.076927	0.27089	0.40188	0.999975	820	2	0.076927
MRPL14	3	0.25926	0.38469	0.999998	824	1	0.0073642	0.27192	0.40312	0.999975	821	1	0.0073642
RPUSD4	3	0.17356	0.2762	0.999998	630	2	-0.13107	0.27284	0.40431	0.999975	822	1	-0.13107
YWHAB	4	0.56265	0.62782	0.999998	1255	1	0.053545	0.27357	0.41693	0.999975	823	2	0.053545
FDXACB1	4	0.92466	0.9251	0.999998	1907	0	0.011732	0.27375	0.41713	0.999975	824	1	0.011732
RTN4	3	0.071563	0.13856	0.999998	331	2	-0.27619	0.27376	0.40547	0.999975	825	1	-0.27619
NDRG4	4	0.92297	0.92342	0.999998	1904	0	0.12693	0.274	0.41742	0.999975	826	2	0.12693
SFSWAP	4	0.20324	0.33212	0.999998	692	1	0.041636	0.27443	0.41784	0.999975	827	2	0.041636
YTHDC2	4	0.73466	0.74215	0.999998	1522	1	0.093812	0.27494	0.41842	0.999975	828	2	0.093812
LARP6	4	0.83259	0.8321	0.999998	1712	0	0.070064	0.27772	0.42114	0.999975	829	2	0.070064
TRDMT1	4	0.96349	0.96356	0.999998	2012	0	0.088395	0.27851	0.42191	0.999975	830	2	0.088395
RPGR	4	0.92879	0.92913	0.999998	1919	0	0.076551	0.27853	0.42192	0.999975	831	2	0.076551
RBMY1B	4	0.68578	0.70516	0.999998	1445	1	0.042254	0.27896	0.42233	0.999975	832	2	0.042254
PDCD11	3	0.19372	0.30266	0.999998	672	1	0.13597	0.27912	0.41214	0.999975	833	2	0.13597
ANKRD17	3	0.45463	0.50262	0.999998	1133	1	0.10199	0.27981	0.41309	0.999975	834	2	0.10199
RPP21	4	0.2589	0.39307	0.999998	823	2	-0.070164	0.28088	0.42444	0.999975	835	1	-0.070164
DDX49	2	0.83536	0.83359	0.999998	1717	0	0.22096	0.28153	0.32095	0.999975	836	1	0.22096
SMAD3	4	0.34868	0.49127	0.999998	986	1	0.10614	0.28221	0.42588	0.999975	837	2	0.10614
MRPS34	4	0.37965	0.52444	0.999998	1042	2	0.036822	0.28264	0.42633	0.999975	838	2	0.036822
TRA2B	4	0.28828	0.42508	0.999998	880	2	-0.018238	0.28286	0.42661	0.999975	839	2	-0.018238
NOP58	3	0.93156	0.93232	0.999998	1925	0	0.24421	0.28361	0.41759	0.999975	840	2	0.24421
RDM1	2	0.4776	0.48013	0.999998	1156	1	-0.010541	0.28431	0.32313	0.999975	841	1	-0.010541
RBFOX3	4	0.11625	0.23754	0.999998	489	2	0.066702	0.28481	0.4287	0.999975	842	2	0.066702
ELAVL3	3	0.65195	0.6561	0.999998	1393	1	0.02571	0.28505	0.41929	0.999975	843	1	0.02571
AGO1	4	0.091943	0.19875	0.999998	402	2	-0.086765	0.28561	0.42955	0.999975	844	1	-0.086765
MTERF1	4	0.17011	0.2961	0.999998	623	2	-0.029569	0.28611	0.4301	0.999975	845	2	-0.029569
NOL7	3	0.11409	0.19658	0.999998	486	2	-0.33301	0.28687	0.42162	0.999975	846	1	-0.33301
MRPS16	3	0.84427	0.84501	0.999998	1740	0	0.12138	0.28778	0.42281	0.999975	847	1	0.12138
MRPL20	3	0.81682	0.8176	0.999998	1679	0	0.11845	0.28838	0.42349	0.999975	848	2	0.11845
C4BPA	3	0.37227	0.44983	0.999998	1030	1	0.097431	0.28838	0.4235	0.999975	849	1	0.097431
RBM12	4	0.79938	0.79942	0.999998	1639	0	0.063542	0.28915	0.43306	0.999975	850	2	0.063542
IMP3	4	0.57236	0.63313	0.999998	1271	1	-0.01487	0.28954	0.4335	0.999975	851	1	-0.01487
UTP11L	4	0.018937	0.054451	0.833209	135	3	-0.25084	0.28993	0.43392	0.999975	852	1	-0.25084
MRPL42	4	0.070323	0.15753	0.999998	321	3	-0.14228	0.29032	0.43428	0.999975	853	1	-0.14228
TLN1	3	0.23589	0.35712	0.999998	769	2	-0.086502	0.2911	0.4268	0.999975	854	1	-0.086502
SAMD4A	4	0.71129	0.72401	0.999998	1479	1	0.022374	0.2911	0.43495	0.999975	855	1	0.022374
NME1	3	0.20191	0.31339	0.999998	690	1	-0.029776	0.2914	0.42696	0.999975	856	1	-0.029776
BAZ1B	4	0.87067	0.87024	0.999998	1801	0	0.10148	0.29155	0.43538	0.999975	857	2	0.10148
BARD1	4	0.93565	0.93598	0.999998	1935	0	0.12802	0.29177	0.43566	0.999975	858	2	0.12802
MYO5A	4	0.30687	0.44547	0.999998	915	2	0.029228	0.2922	0.43614	0.999975	859	2	0.029228
RNASE8	4	0.16461	0.29026	0.999998	614	2	-0.036585	0.29345	0.43739	0.999975	860	2	-0.036585
MCTS1	4	0.65292	0.68226	0.999998	1395	1	0.069472	0.29384	0.43778	0.999975	861	1	0.069472
PCDH20	4	0.60886	0.65463	0.999998	1322	1	-0.026813	0.29504	0.43907	0.999975	862	2	-0.026813
PIN4	4	0.016015	0.048159	0.810929	125	2	-0.052319	0.29539	0.43953	0.999975	863	1	-0.052319
EIF4E1B	4	0.13456	0.25728	0.999998	525	1	0.10539	0.29657	0.44068	0.999975	864	2	0.10539
PRDX1	4	0.13501	0.2578	0.999998	526	1	0.058194	0.29679	0.44093	0.999975	865	2	0.058194
BRD2	4	0.59492	0.64638	0.999998	1299	1	0.058687	0.297	0.44121	0.999975	866	2	0.058687
CNN2	4	0.085418	0.18625	0.999998	380	3	-0.15316	0.29811	0.44241	0.999975	867	1	-0.15316
EIF3J	4	0.36215	0.50511	0.999998	1011	1	0.082758	0.29875	0.44303	0.999975	868	2	0.082758
INTS5	4	0.086836	0.189	0.999998	385	1	0.1679	0.29919	0.44359	0.999975	869	2	0.1679
METTL10	4	0.22029	0.35076	0.999998	722	2	-0.06057	0.29928	0.44367	0.999975	870	1	-0.06057
OASL	3	0.15294	0.24899	0.999998	582	1	0.026839	0.29952	0.43115	0.999975	871	1	0.026839
ZCCHC11	4	0.58139	0.63843	0.999998	1282	1	0.083326	0.30029	0.44476	0.999975	872	2	0.083326
DBR1	3	0.55093	0.57155	0.999998	1241	1	-0.034288	0.30071	0.43176	0.999975	873	1	-0.034288
CLK4	4	0.74262	0.74879	0.999998	1531	1	0.033387	0.30237	0.447	0.999975	874	1	0.033387
EFTUD1	3	0.067311	0.13283	0.999998	306	1	0.058457	0.3025	0.43267	0.999975	875	1	0.058457
DDX17	4	0.21976	0.3502	0.999998	719	1	-0.042263	0.30276	0.44737	0.999975	876	1	-0.042263
EEF1A2	4	0.83483	0.83448	0.999998	1716	0	0.068087	0.30489	0.44941	0.999975	877	2	0.068087
APOBEC3D	4	0.48932	0.58916	0.999998	1167	1	-0.0056763	0.30507	0.44961	0.999975	878	1	-0.0056763
TARS2	3	0.11397	0.19643	0.999998	485	2	-0.18621	0.30519	0.43408	0.999975	879	1	-0.18621
CPSF6	3	0.0034578	0.0098761	0.502763	44	2	-0.37086	0.30549	0.43423	0.999975	880	1	-0.37086
DLAT	4	0.21849	0.34894	0.999998	718	1	0.069869	0.30752	0.45224	0.999975	881	2	0.069869
RANGRF	4	0.60936	0.65489	0.999998	1323	1	0.032604	0.30892	0.45359	0.999975	882	2	0.032604
CHTOP	4	0.95634	0.95657	0.999998	1995	0	0.085862	0.30928	0.45402	0.999975	883	2	0.085862
EIF3A	2	0.86988	0.86884	0.999998	1798	0	0.28677	0.31019	0.34326	0.999975	884	1	0.28677
CARHSP1	4	0.10628	0.22479	0.999998	464	3	-0.084303	0.31045	0.4551	0.999975	885	1	-0.084303
TLR7	3	0.82691	0.82746	0.999998	1699	0	0.0079479	0.31083	0.43697	0.999975	886	1	0.0079479
SMAD6	3	0.80931	0.8103	0.999998	1663	0	-0.0039728	0.31112	0.43711	0.999975	887	1	-0.0039728
TRUB1	4	0.058528	0.13472	0.999998	279	3	-0.25548	0.31121	0.45596	0.999975	888	1	-0.25548
HNRNPDL	4	0.79184	0.79216	0.999998	1624	1	0.1162	0.31258	0.45725	0.999975	889	2	0.1162
NSUN5	4	0.29811	0.43589	0.999998	898	1	0.046406	0.31274	0.4574	0.999975	890	1	0.046406
SMAD5	4	0.60484	0.65229	0.999998	1315	1	0.026435	0.31325	0.45789	0.999975	891	2	0.026435
DCTN2	4	0.23185	0.36308	0.999998	756	2	0.044039	0.31369	0.45841	0.999975	892	2	0.044039
KMT2C	4	0.77349	0.77539	0.999998	1579	1	-0.010964	0.31427	0.45902	0.999975	893	1	-0.010964
RPF2	4	0.00088936	0.0033674	0.335059	20	3	-0.31321	0.31465	0.45937	0.999975	894	1	-0.31321
PHF10	4	0.86332	0.86315	0.999998	1786	0	0.089556	0.31523	0.45995	0.999975	895	2	0.089556
RPP14	4	0.3722	0.51644	0.999998	1029	1	-0.0015069	0.31541	0.46012	0.999975	896	1	-0.0015069
PTRH1	4	0.035472	0.089482	0.936781	201	2	-0.098952	0.31567	0.46036	0.999975	897	2	-0.098952
UBQLN1	4	0.12275	0.2448	0.999998	498	2	-0.090377	0.31617	0.46088	0.999975	898	1	-0.090377
RPRD2	4	0.18636	0.31388	0.999998	654	2	-0.059287	0.31699	0.4617	0.999975	899	2	-0.059287
CDV3	4	0.29853	0.43628	0.999998	899	2	0.023348	0.31769	0.46253	0.999975	900	2	0.023348
RPL26L1	3	0.5047	0.53722	0.999998	1184	1	-0.038361	0.3182	0.44095	0.999975	901	1	-0.038361
P2RX7	4	0.72595	0.73531	0.999998	1506	1	0.092266	0.31854	0.46333	0.999975	902	2	0.092266
DDX59	4	0.067766	0.15277	0.999998	308	2	-0.11978	0.31876	0.46352	0.999975	903	2	-0.11978
CCBL2	2	0.28174	0.31134	0.999998	865	1	-0.0042529	0.31898	0.34995	0.999975	904	1	-0.0042529
NSUN6	4	0.66288	0.68915	0.999998	1408	1	0.037347	0.31942	0.46416	0.999975	905	2	0.037347
SF3A3	4	0.037049	0.092503	0.936781	212	2	-0.15991	0.32031	0.46507	0.999975	906	2	-0.15991
RNASEK	4	0.65702	0.68479	0.999998	1399	1	0.11692	0.32073	0.46547	0.999975	907	1	0.11692
NOL10	4	0.49085	0.58994	0.999998	1170	1	0.031447	0.32111	0.46586	0.999975	908	2	0.031447
ALDH6A1	2	0.18658	0.23877	0.999998	655	1	-0.23399	0.32149	0.35206	0.999975	909	1	-0.23399
YARS2	4	0.47449	0.58203	0.999998	1153	1	0.029578	0.32375	0.46846	0.999975	910	1	0.029578
PINX1	3	0.43282	0.48774	0.999998	1107	1	-0.094073	0.32407	0.44411	0.999975	911	1	-0.094073
CRYZ	4	0.064898	0.1473	0.999998	297	2	-0.049856	0.32451	0.46915	0.999975	912	2	-0.049856
HOXB6	3	0.63729	0.64258	0.999998	1368	1	-0.035321	0.32582	0.4449	0.999975	913	1	-0.035321
FXR2	4	0.64204	0.67518	0.999998	1376	1	0.050042	0.32717	0.47186	0.999975	914	2	0.050042
AHCYL2	4	0.43501	0.5639	0.999998	1110	1	0.040302	0.32939	0.47412	0.999975	915	1	0.040302
SBDS	4	0.32488	0.46434	0.999998	948	1	0.087606	0.3305	0.47526	0.999975	916	2	0.087606
APOBEC1	4	0.95507	0.95528	0.999998	1990	0	0.06812	0.33052	0.47528	0.999975	917	2	0.06812
ALDH7A1	4	0.081235	0.17854	0.999998	365	3	-0.1202	0.33089	0.47575	0.999975	918	1	-0.1202
SRPRB	4	0.68	0.70104	0.999998	1432	1	0.013917	0.33094	0.47581	0.999975	919	2	0.013917
NKTR	3	0.14408	0.23726	0.999998	558	1	0.0097419	0.33135	0.44773	0.999975	920	1	0.0097419
RPL31	4	0.9829	0.98292	0.999998	2063	0	0.19766	0.33183	0.47676	0.999975	921	2	0.19766
BST2	2	0.84347	0.8416	0.999998	1739	0	0.19382	0.33249	0.36089	0.999975	922	1	0.19382
ANXA2	4	0.058064	0.13388	0.999998	278	3	-0.27692	0.33276	0.47763	0.999975	923	1	-0.27692
NFX1	3	0.22709	0.34614	0.999998	746	2	-0.091438	0.33425	0.44932	0.999975	924	1	-0.091438
DHX32	3	0.84738	0.84814	0.999998	1750	0	-0.01256	0.33454	0.44944	0.999975	925	1	-0.01256
CPEB3	4	0.90475	0.90525	0.999998	1867	0	0.049222	0.33471	0.47991	0.999975	926	2	0.049222
MKI67	4	0.96499	0.96498	0.999998	2020	0	0.14264	0.33605	0.48128	0.999975	927	2	0.14264
HNRNPH1	4	0.37538	0.51965	0.999998	1037	2	0.017821	0.33649	0.48173	0.999975	928	2	0.017821
CNN3	4	0.19227	0.32041	0.999998	666	2	0.030556	0.33694	0.48222	0.999975	929	2	0.030556
EIF3L	3	0.84033	0.84095	0.999998	1732	0	0.052592	0.33742	0.45112	0.999975	930	1	0.052592
TPR	4	0.54693	0.61885	0.999998	1235	1	0.083393	0.33761	0.48307	0.999975	931	2	0.083393
SLC25A48	4	0.71109	0.72387	0.999998	1478	1	0.0066769	0.33835	0.48393	0.999975	932	1	0.0066769
TSFM	4	0.25157	0.38486	0.999998	808	2	-0.081553	0.33872	0.4843	0.999975	933	1	-0.081553
TBL2	3	0.72292	0.72503	0.999998	1500	0	0.0059734	0.33915	0.45209	0.999975	934	1	0.0059734
RRBP1	3	0.37533	0.4517	0.999998	1036	1	0.14221	0.33973	0.45243	0.999975	935	1	0.14221
HNRNPM	4	0.61853	0.66045	0.999998	1338	1	0.074557	0.34028	0.48601	0.999975	936	2	0.074557
RPP38	4	0.25526	0.38885	0.999998	817	1	0.0024052	0.34057	0.48632	0.999975	937	1	0.0024052
HINT3	4	0.38986	0.53544	0.999998	1059	2	0.00012574	0.34183	0.48773	0.999975	938	2	0.00012574
HABP4	4	0.558	0.62512	0.999998	1251	1	0.10632	0.34187	0.48777	0.999975	939	2	0.10632
TERT	4	0.96298	0.96313	0.999998	2009	0	0.042575	0.34242	0.48852	0.999975	940	1	0.042575
RAVER2	4	0.38077	0.52572	0.999998	1046	2	-0.053821	0.34279	0.48889	0.999975	941	1	-0.053821
CRYAB	4	0.35635	0.49909	0.999998	1000	1	0.061239	0.34429	0.49051	0.999975	942	2	0.061239
PABPN1	4	0.87295	0.87256	0.999998	1805	0	0.091488	0.34607	0.49246	0.999975	943	2	0.091488
RAX	4	0.27653	0.41226	0.999998	855	1	0.066223	0.34629	0.49272	0.999975	944	2	0.066223
SLC25A11	3	0.87959	0.88021	0.999998	1817	0	0.039119	0.34633	0.45604	0.999975	945	1	0.039119
ERI3	4	0.23518	0.36665	0.999998	767	1	0.072153	0.34674	0.49319	0.999975	946	2	0.072153
NDUFS6	3	0.17652	0.28027	0.999998	635	2	-0.1146	0.34804	0.45695	0.999975	947	1	-0.1146
RANBP6	3	0.79109	0.79232	0.999998	1620	0	-0.049902	0.34918	0.45756	0.999975	948	1	-0.049902
EXOSC9	4	0.43666	0.56464	0.999998	1114	1	0.11136	0.34964	0.49613	0.999975	949	2	0.11136
RPL14	1	0.65016	0.65115	0.999998	1392	0	0.11514	0.34984	0.3497	0.999975	950	1	0.11514
ASH1L	3	0.05128	0.11054	0.971748	255	2	-0.24152	0.35003	0.45802	0.999975	951	1	-0.24152
ZC3HC1	4	0.38189	0.52689	0.999998	1047	2	-0.011149	0.35015	0.49669	0.999975	952	1	-0.011149
RPL10A	4	0.43005	0.56165	0.999998	1104	1	0.12101	0.35031	0.49681	0.999975	953	2	0.12101
TRMT2A	4	0.79012	0.79051	0.999998	1616	1	-0.0028315	0.35088	0.49731	0.999975	954	1	-0.0028315
ACIN1	2	0.74427	0.74318	0.999998	1533	0	0.07589	0.35096	0.37567	0.999975	955	1	0.07589
HSPA8	4	0.68747	0.70627	0.999998	1449	1	0.1466	0.3512	0.49764	0.999975	956	2	0.1466
RBM10	4	0.63258	0.66923	0.999998	1360	1	0.091391	0.35187	0.49832	0.999975	957	2	0.091391
UBC	4	0.22269	0.35343	0.999998	729	1	0.088505	0.35254	0.49896	0.999975	958	2	0.088505
SPTBN5	4	0.57156	0.6327	0.999998	1269	1	0.0087158	0.35277	0.49915	0.999975	959	2	0.0087158
INTS1	4	0.51921	0.60446	0.999998	1199	1	0.018245	0.35344	0.49985	0.999975	960	2	0.018245
EIF2B3	4	0.84077	0.84047	0.999998	1735	0	0.020086	0.3538	0.50018	0.999975	961	1	0.020086
ZFP36L2	4	0.75764	0.76128	0.999998	1559	1	0.065295	0.35453	0.50086	0.999975	962	2	0.065295
TFB1M	3	0.21652	0.33241	0.999998	715	1	-0.052829	0.35458	0.46059	0.999975	963	1	-0.052829
LYAR	4	0.08691	0.18913	0.999998	387	2	-0.12943	0.35545	0.50174	0.999975	964	2	-0.12943
NDRG2	3	0.78638	0.78744	0.999998	1605	0	0.019803	0.35713	0.46198	0.999975	965	1	0.019803
L1TD1	1	0.64269	0.64355	0.999998	1378	0	0.1323	0.35731	0.35703	0.999975	966	0	0.1323
RPS12	4	0.17241	0.29862	0.999998	627	2	-0.12816	0.35744	0.50373	0.999975	967	1	-0.12816
GLE1	4	0.39021	0.5358	0.999998	1060	2	-0.014063	0.35746	0.50374	0.999975	968	2	-0.014063
RRP9	3	0.87405	0.87475	0.999998	1806	0	0.060249	0.35769	0.46229	0.999975	969	1	0.060249
MRPS30	4	0.02531	0.068016	0.865617	168	2	-0.2961	0.35781	0.50409	0.999975	970	1	-0.2961
NOS3	4	0.22143	0.35208	0.999998	725	1	0.023309	0.35813	0.50439	0.999975	971	2	0.023309
RPP25	4	0.78601	0.78666	0.999998	1601	1	0.05642	0.35835	0.50456	0.999975	972	2	0.05642
DNMT1	2	0.32274	0.34456	0.999998	940	1	-0.024268	0.35889	0.38183	0.999975	973	1	-0.024268
POP1	4	0.20585	0.33501	0.999998	697	2	-0.12336	0.35998	0.50623	0.999975	974	1	-0.12336
MYEF2	3	0.37338	0.45049	0.999998	1033	1	-0.014134	0.36136	0.46434	0.999975	975	1	-0.014134
CLK3	4	0.11348	0.23462	0.999998	484	2	-0.0028393	0.36171	0.5079	0.999975	976	2	-0.0028393
YLPM1	4	0.2404	0.37257	0.999998	781	2	-0.066683	0.36215	0.50833	0.999975	977	1	-0.066683
MRPL37	4	0.32111	0.46051	0.999998	935	1	0.068492	0.36238	0.50855	0.999975	978	2	0.068492
SIDT2	4	0.8772	0.87683	0.999998	1812	0	-0.0075332	0.36251	0.50866	0.999975	979	1	-0.0075332
DIS3L2	4	0.86457	0.86435	0.999998	1790	0	0.034636	0.36373	0.50991	0.999975	980	2	0.034636
MRPS18C	4	0.9527	0.95278	0.999998	1979	0	0.090051	0.36417	0.51032	0.999975	981	2	0.090051
CSTF2T	4	0.0821	0.18023	0.999998	369	1	-0.047425	0.36431	0.51046	0.999975	982	1	-0.047425
EWSR1	4	0.090141	0.19525	0.999998	394	2	-0.048859	0.36503	0.51123	0.999975	983	1	-0.048859
ALKBH4	4	0.36417	0.50718	0.999998	1017	2	-0.012285	0.36529	0.51156	0.999975	984	2	-0.012285
WDR46	4	0.84128	0.84094	0.999998	1737	0	0.068791	0.36552	0.5118	0.999975	985	2	0.068791
MATR3	4	0.27702	0.41271	0.999998	856	2	-0.096518	0.36753	0.51412	0.999975	986	2	-0.096518
NXF3	4	0.64157	0.67487	0.999998	1374	1	0.059875	0.36798	0.51455	0.999975	987	2	0.059875
SKIV2L	4	0.16235	0.28793	0.999998	610	2	-0.028789	0.3697	0.51646	0.999975	988	2	-0.028789
ZGPAT	4	0.21386	0.34376	0.999998	710	1	-0.05251	0.37042	0.51719	0.999975	989	1	-0.05251
MRPL36	4	0.53194	0.61095	0.999998	1215	1	-0.012634	0.37067	0.51746	0.999975	990	2	-0.012634
ZMAT3	4	0.37113	0.51521	0.999998	1028	1	0.02079	0.37113	0.51796	0.999975	991	1	0.02079
RNF17	4	0.52183	0.60571	0.999998	1203	1	0.055798	0.37269	0.51961	0.999975	992	2	0.055798
INTS9	4	0.0007588	0.0028699	0.314109	19	1	0.1613	0.37292	0.51979	0.999975	993	2	0.1613
RPL37A	4	0.74985	0.75494	0.999998	1547	1	-0.022292	0.37327	0.52012	0.999975	994	1	-0.022292
TCP1	4	0.84065	0.84032	0.999998	1734	0	0.11947	0.37505	0.52188	0.999975	995	2	0.11947
ZCCHC2	4	0.92582	0.92622	0.999998	1913	0	0.10694	0.37583	0.52273	0.999975	996	2	0.10694
SF3B2	4	0.13124	0.25391	0.999998	518	2	-0.10274	0.37612	0.52308	0.999975	997	1	-0.10274
