id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCDC47	4	0.68897	0.72087	0.999998	1474	1	0.3174	0.25329	0.40492	0.999989	787	2	0.3174
CCDC9	3	0.22437	0.34452	0.999998	756	1	-0.18055	0.25332	0.38141	0.999989	788	1	-0.18055
LSM11	4	0.31438	0.45957	0.999998	941	1	0.2054	0.2535	0.40516	0.999989	789	2	0.2054
DDX4	4	0.73929	0.75415	0.999998	1551	1	0.35262	0.25371	0.40535	0.999989	790	2	0.35262
ENDOG	4	0.45274	0.59946	0.999998	1187	2	0.075993	0.25392	0.40557	0.999989	791	2	0.075993
MYO18A	2	0.78015	0.77862	0.999998	1618	0	0.47803	0.25474	0.31193	0.999989	792	1	0.47803
HMGB2	3	0.30523	0.4412	0.999998	927	1	0.24321	0.25482	0.38318	0.999989	793	2	0.24321
RPS19BP1	3	0.82416	0.82486	0.999998	1709	0	0.32676	0.25515	0.38365	0.999989	794	2	0.32676
POP5	3	0.34148	0.45989	0.999998	975	1	0.35014	0.2563	0.38507	0.999989	795	2	0.35014
CNOT7	4	0.78403	0.78836	0.999998	1629	1	-0.13484	0.25716	0.40858	0.999989	796	1	-0.13484
HBS1L	4	0.65219	0.69893	0.999998	1412	1	0.30857	0.25747	0.40886	0.999989	797	2	0.30857
SNRNP25	4	0.33406	0.47923	0.999998	962	2	-0.055175	0.25756	0.40898	0.999989	798	2	-0.055175
MKI67	4	0.54491	0.6449	0.999998	1279	1	0.42138	0.25789	0.40936	0.999989	799	2	0.42138
ZC3H15	4	0.8727	0.87195	0.999998	1807	0	0.29536	0.25852	0.41001	0.999989	800	2	0.29536
REXO2	4	0.48173	0.61724	0.999998	1220	1	0.26025	0.25873	0.41024	0.999989	801	2	0.26025
PEG10	4	0.38555	0.53159	0.999998	1059	2	0.096421	0.25936	0.41089	0.999989	802	2	0.096421
AARS2	3	0.17021	0.27623	0.995595	653	1	-0.020112	0.25945	0.38891	0.999989	803	1	-0.020112
PRRC2A	2	0.5699	0.56988	0.999998	1301	1	0.35548	0.2601	0.31594	0.999989	804	1	0.35548
GCN1L1	4	0.44618	0.59314	0.999998	1177	1	0.0089869	0.26074	0.41222	0.999989	805	1	0.0089869
CSTB	3	0.63629	0.64994	0.999998	1389	1	0.31175	0.26161	0.39147	0.999989	806	2	0.31175
EMB	4	0.9063	0.90657	0.999998	1881	0	0.20383	0.26167	0.41308	0.999989	807	2	0.20383
HIST1H4H	4	0.5534	0.64899	0.999998	1285	1	0.13732	0.26193	0.41333	0.999989	808	1	0.13732
PSMD6	3	0.54224	0.58054	0.999998	1276	1	0.31489	0.26278	0.39295	0.999989	809	2	0.31489
PSMB1	4	0.82866	0.82752	0.999998	1715	1	0.32217	0.26293	0.41431	0.999989	810	2	0.32217
TLR8	4	0.70662	0.73191	0.999998	1494	1	-0.069938	0.26312	0.41454	0.999989	811	1	-0.069938
RNPS1	4	0.71988	0.74071	0.999998	1519	1	0.36466	0.26314	0.41456	0.999989	812	2	0.36466
RTF1	4	0.027608	0.078112	0.727933	223	3	-1.1158	0.2643	0.41569	0.999989	813	1	-1.1158
GLTSCR2	4	0.86276	0.86223	0.999998	1788	0	0.030872	0.2647	0.41605	0.999989	814	1	0.030872
REXO4	4	0.1012	0.21649	0.927711	493	2	-0.048737	0.26482	0.4162	0.999989	815	2	-0.048737
IKBKAP	4	0.20425	0.34797	0.999998	720	2	-0.017359	0.26524	0.41659	0.999989	816	2	-0.017359
TRUB2	4	0.65802	0.70226	0.999998	1421	1	0.16468	0.26587	0.41715	0.999989	817	2	0.16468
A1CF	4	0.46066	0.60778	0.999998	1198	2	0.20259	0.26629	0.41755	0.999989	818	2	0.20259
FTO	3	0.75882	0.76002	0.999998	1584	0	0.28518	0.26745	0.39878	0.999989	819	2	0.28518
EIF5A2	4	0.40278	0.5493	0.999998	1089	2	-0.18373	0.26746	0.41854	0.999989	820	1	-0.18373
WDR43	4	0.9093	0.90952	0.999998	1887	0	0.36851	0.26777	0.41883	0.999989	821	2	0.36851
ZC3H4	3	0.63036	0.64529	0.999998	1380	1	0.29667	0.26796	0.39939	0.999989	822	2	0.29667
MYH9	4	0.64286	0.694	0.999998	1399	1	0.1631	0.26798	0.41904	0.999989	823	2	0.1631
DHX38	4	0.26524	0.40981	0.999998	847	2	0.087708	0.26925	0.42027	0.999989	824	2	0.087708
PCBP1	4	0.012175	0.039914	0.618259	134	3	-1.5241	0.26943	0.42046	0.999989	825	1	-1.5241
ADAD2	4	0.71525	0.73764	0.999998	1507	1	-0.05874	0.26982	0.42087	0.999989	826	1	-0.05874
MET	4	0.41386	0.56028	0.999998	1115	1	0.22599	0.26988	0.42094	0.999989	827	2	0.22599
RPP25L	4	0.49558	0.62302	0.999998	1229	1	0.12869	0.27031	0.42136	0.999989	828	2	0.12869
RIF1	2	0.82289	0.82127	0.999998	1704	0	0.47425	0.27034	0.32329	0.999989	829	1	0.47425
HIST2H4B	3	0.56898	0.59906	0.999998	1300	1	-0.16429	0.2713	0.40323	0.999989	830	1	-0.16429
IGF2BP1	4	0.041567	0.1061	0.790892	289	2	-0.75216	0.27218	0.4233	0.999989	831	1	-0.75216
KMT2C	4	0.31099	0.4563	0.999998	936	2	-0.048553	0.27257	0.42363	0.999989	832	2	-0.048553
SNRPG	3	0.41147	0.49873	0.999998	1109	1	0.34354	0.27266	0.40498	0.999989	833	2	0.34354
LMNA	4	0.89365	0.89391	0.999998	1857	0	0.12077	0.27297	0.4241	0.999989	834	1	0.12077
ANXA7	3	0.48381	0.54236	0.999998	1224	1	0.33921	0.27384	0.40639	0.999989	835	2	0.33921
MRPS36	4	0.36008	0.50564	0.999998	1005	2	0.076267	0.27518	0.42643	0.999989	836	2	0.076267
U2AF1	4	0.92474	0.92451	0.999998	1922	0	0.046853	0.27531	0.42657	0.999989	837	1	0.046853
SPAG9	4	0.41076	0.55733	0.999998	1106	2	0.058241	0.2756	0.42677	0.999989	838	2	0.058241
CFL1	4	0.38798	0.5341	0.999998	1062	2	-0.063112	0.2761	0.42733	0.999989	839	1	-0.063112
TXNDC5	4	0.71661	0.73847	0.999998	1510	1	0.13194	0.27649	0.42764	0.999989	840	1	0.13194
SUB1	4	0.69371	0.72381	0.999998	1479	1	0.30695	0.27772	0.42884	0.999989	841	2	0.30695
BTF3	3	0.9104	0.91127	0.999998	1889	0	0.28937	0.27789	0.41138	0.999989	842	2	0.28937
MRPL15	4	0.31359	0.45884	0.999998	940	2	-0.24143	0.27805	0.42915	0.999989	843	1	-0.24143
CPSF4L	4	0.14056	0.28357	0.998176	603	2	-0.064073	0.27857	0.4297	0.999989	844	2	-0.064073
CANX	4	0.83978	0.83896	0.999998	1737	0	0.32582	0.27879	0.42989	0.999989	845	2	0.32582
CWC25	4	0.74967	0.76175	0.999998	1572	1	0.16946	0.27883	0.42994	0.999989	846	2	0.16946
C12ORF43	3	0.070521	0.14581	0.850844	398	1	0.22812	0.27891	0.41254	0.999989	847	2	0.22812
FADS2	3	0.87218	0.87297	0.999998	1806	0	0.24763	0.27908	0.41273	0.999989	848	2	0.24763
RBM47	4	0.20022	0.34413	0.999998	713	2	-0.3266	0.28	0.43098	0.999989	849	1	-0.3266
GSTP1	4	0.25601	0.40035	0.999998	826	2	-0.18593	0.28116	0.43227	0.999989	850	1	-0.18593
NXF2B	4	0.93775	0.93778	0.999998	1951	0	0.35469	0.28155	0.43271	0.999989	851	2	0.35469
PDLIM5	3	0.55258	0.58778	0.999998	1284	1	0.26248	0.28281	0.41728	0.999989	852	2	0.26248
APOBEC2	4	0.12651	0.25972	0.976351	569	3	-0.39352	0.28427	0.43541	0.999989	853	1	-0.39352
EIF4A2	3	0.51511	0.56232	0.999998	1244	1	0.15055	0.28452	0.41925	0.999989	854	1	0.15055
TDRKH	3	0.93798	0.93871	0.999998	1952	0	0.23302	0.28485	0.41961	0.999989	855	2	0.23302
UCHL5	3	0.2713	0.4026	0.999998	862	1	0.3068	0.28537	0.42021	0.999989	856	2	0.3068
KHDC1L	4	0.7402	0.75476	0.999998	1555	1	0.23409	0.28543	0.43667	0.999989	857	2	0.23409
RRP1B	4	0.19601	0.33978	0.999998	703	1	0.14465	0.28561	0.43681	0.999989	858	2	0.14465
KHDRBS3	3	0.024991	0.063287	0.684923	211	1	0.26549	0.28571	0.42063	0.999989	859	2	0.26549
MRPS30	4	0.7587	0.76829	0.999998	1583	1	0.29499	0.28603	0.43721	0.999989	860	2	0.29499
NOC2L	4	0.065295	0.15215	0.850844	380	1	0.1432	0.2862	0.43733	0.999989	861	2	0.1432
PATZ1	4	0.45255	0.59929	0.999998	1186	1	0.30034	0.28689	0.43789	0.999989	862	2	0.30034
LUZP4	4	0.051016	0.1247	0.83515	322	2	-0.34986	0.28697	0.43799	0.999989	863	1	-0.34986
RBM34	4	0.32729	0.47232	0.999998	952	2	0.12074	0.2871	0.43813	0.999989	864	2	0.12074
LOC81691	4	0.43177	0.57885	0.999998	1143	2	-0.1645	0.28736	0.43839	0.999989	865	1	-0.1645
SEC61A1	4	0.34632	0.49193	0.999998	984	2	0.023035	0.28753	0.43854	0.999989	866	2	0.023035
SPTAN1	3	0.50396	0.55538	0.999998	1236	1	0.26715	0.28827	0.42382	0.999989	867	2	0.26715
RNASE13	4	0.95324	0.95342	0.999998	1987	0	0.28417	0.28839	0.43943	0.999989	868	2	0.28417
TRMT11	3	0.54135	0.57989	0.999998	1274	1	0.2729	0.28912	0.42494	0.999989	869	2	0.2729
FAM98A	3	0.92769	0.92837	0.999998	1928	0	0.22798	0.28947	0.42534	0.999989	870	2	0.22798
PDCD11	3	0.056942	0.12783	0.840677	346	1	0.20587	0.28959	0.42554	0.999989	871	2	0.20587
USP36	4	0.038543	0.10021	0.773645	278	2	-0.4303	0.28967	0.44059	0.999989	872	1	-0.4303
MRPS18C	3	0.94474	0.94544	0.999998	1964	0	0.29632	0.28998	0.42596	0.999989	873	2	0.29632
TYW5	4	0.2807	0.4254	0.999998	882	2	-0.2968	0.29044	0.44135	0.999989	874	1	-0.2968
CMTR1	3	0.19178	0.30342	0.999998	695	1	0.22321	0.29066	0.42685	0.999989	875	2	0.22321
HSPB1	4	0.67655	0.71316	0.999998	1449	1	0.16412	0.29117	0.4419	0.999989	876	2	0.16412
XRCC5	4	0.33441	0.47964	0.999998	963	1	0.043681	0.2916	0.44231	0.999989	877	2	0.043681
TMED10	3	0.75003	0.7517	0.999998	1574	0	0.20078	0.29186	0.42834	0.999989	878	2	0.20078
TERT	4	0.14849	0.29143	0.999998	618	1	-0.0080917	0.29198	0.44271	0.999989	879	1	-0.0080917
R3HCC1L	2	0.11836	0.19799	0.911411	543	1	-0.18946	0.29312	0.33966	0.999989	880	1	-0.18946
RPTOR	4	0.42215	0.56896	0.999998	1130	1	0.27311	0.29313	0.44387	0.999989	881	2	0.27311
DDX3X	3	0.05527	0.12566	0.835479	338	2	-0.96347	0.29315	0.42985	0.999989	882	1	-0.96347
GDI2	4	0.66706	0.70757	0.999998	1432	1	0.10523	0.2939	0.4446	0.999989	883	2	0.10523
PLRG1	4	0.02001	0.061777	0.676937	194	3	-0.61335	0.29467	0.44533	0.999989	884	1	-0.61335
DHX40	4	0.054005	0.13076	0.843521	332	2	-0.30536	0.29482	0.44548	0.999989	885	2	-0.30536
EIF1AX	3	0.56234	0.59431	0.999998	1292	1	-0.10771	0.29493	0.43202	0.999989	886	1	-0.10771
GFM2	3	0.0086484	0.02376	0.542028	105	2	-2.1813	0.29522	0.4324	0.999989	887	1	-2.1813
TRPT1	3	0.76852	0.76972	0.999998	1599	0	0.20882	0.2953	0.43248	0.999989	888	2	0.20882
RAD1	4	0.12351	0.25465	0.976351	556	1	-0.024052	0.2962	0.44684	0.999989	889	1	-0.024052
RNASEH2C	4	0.83801	0.83731	0.999998	1733	0	0.17613	0.29632	0.44698	0.999989	890	2	0.17613
RRP15	3	0.23598	0.35875	0.999998	777	1	0.34542	0.2965	0.43384	0.999989	891	2	0.34542
MFAP1	4	0.062216	0.14626	0.850844	362	3	-0.84581	0.29658	0.44725	0.999989	892	1	-0.84581
RBMY1E	4	0.39701	0.54338	0.999998	1075	1	-0.1785	0.29696	0.44762	0.999989	893	1	-0.1785
CIAO1	3	0.045377	0.10956	0.796259	300	2	-0.91193	0.297	0.43427	0.999989	894	1	-0.91193
LSG1	4	0.73527	0.75127	0.999998	1543	1	0.39192	0.29718	0.44783	0.999989	895	2	0.39192
CPEB1	4	0.24433	0.38873	0.999998	797	2	-0.16099	0.29887	0.44963	0.999989	896	1	-0.16099
AGO1	4	0.31815	0.46315	0.999998	947	2	0.0065533	0.29998	0.4508	0.999989	897	2	0.0065533
SF3A2	4	0.66574	0.70683	0.999998	1430	1	0.23356	0.30062	0.45147	0.999989	898	2	0.23356
NDUFS6	4	0.72916	0.74687	0.999998	1533	1	-0.21107	0.30078	0.45164	0.999989	899	1	-0.21107
GSPT2	3	0.76041	0.76149	0.999998	1587	0	0.21821	0.30099	0.43898	0.999989	900	2	0.21821
APTX	4	0.24913	0.39355	0.999998	811	2	0.070904	0.30149	0.4523	0.999989	901	2	0.070904
PNLDC1	3	0.78701	0.78812	0.999998	1632	0	0.22821	0.30168	0.43979	0.999989	902	2	0.22821
TRMU	4	0.66046	0.70378	0.999998	1422	1	0.17834	0.30192	0.4528	0.999989	903	2	0.17834
SMAD9	4	0.12194	0.25207	0.976351	550	2	-0.44171	0.30192	0.4528	0.999989	904	1	-0.44171
RNASE12	2	0.48298	0.48826	0.999998	1223	1	0.1181	0.3023	0.3463	0.999989	905	1	0.1181
TRIM56	3	0.49832	0.55175	0.999998	1230	1	0.218	0.30307	0.44139	0.999989	906	2	0.218
C7ORF50	4	0.89244	0.89266	0.999998	1849	0	0.22433	0.30344	0.45437	0.999989	907	2	0.22433
EFTUD1	4	0.082682	0.18404	0.904519	428	2	0.068338	0.30458	0.45544	0.999989	908	2	0.068338
MRPL43	4	0.1325	0.27002	0.990522	582	1	0.30194	0.3058	0.45671	0.999989	909	2	0.30194
BASP1	2	0.61871	0.61774	0.999998	1359	0	0.36203	0.30604	0.34919	0.999989	910	1	0.36203
SNRNP70	4	0.11249	0.23605	0.959101	524	2	-0.57353	0.30609	0.45696	0.999989	911	1	-0.57353
METTL8	4	0.091515	0.19993	0.911411	463	1	0.0080373	0.30723	0.45816	0.999989	912	1	0.0080373
RUVBL2	4	0.35533	0.50092	0.999998	997	2	-0.11931	0.30836	0.45916	0.999989	913	1	-0.11931
SCAF11	4	0.28697	0.43201	0.999998	895	1	-0.017725	0.30912	0.45979	0.999989	914	1	-0.017725
TRMT2B	4	0.42116	0.56795	0.999998	1129	2	-0.18553	0.30949	0.46015	0.999989	915	1	-0.18553
UTP14A	4	0.70701	0.73222	0.999998	1495	1	0.15179	0.30987	0.46049	0.999989	916	2	0.15179
ADD3	4	0.45956	0.60668	0.999998	1196	2	0.12222	0.31229	0.46276	0.999989	917	2	0.12222
AIMP2	4	0.78576	0.78972	0.999998	1630	1	0.1375	0.31273	0.46312	0.999989	918	2	0.1375
ZFP36L2	2	0.6297	0.62875	0.999998	1377	0	0.20396	0.31348	0.35443	0.999989	919	1	0.20396
DAZ4	3	0.54113	0.57974	0.999998	1273	1	0.30829	0.3135	0.45382	0.999989	920	2	0.30829
SRSF2	4	0.29353	0.43845	0.999998	913	2	0.022203	0.31403	0.46435	0.999989	921	2	0.022203
HNRNPA0	4	0.13518	0.27442	0.991708	591	2	0.035252	0.31424	0.46452	0.999989	922	2	0.035252
IFIT5	3	0.92039	0.92114	0.999998	1911	0	0.26095	0.31472	0.45527	0.999989	923	2	0.26095
DUS2	4	0.10853	0.22919	0.943804	516	1	0.24192	0.31511	0.46527	0.999989	924	2	0.24192
LSM3	4	0.68814	0.72037	0.999998	1473	1	0.075525	0.31513	0.46528	0.999989	925	2	0.075525
PTRHD1	4	0.034152	0.091494	0.742629	257	3	-0.60692	0.31588	0.46602	0.999989	926	1	-0.60692
DZIP1L	3	0.66046	0.66987	0.999998	1423	1	0.18373	0.3163	0.45718	0.999989	927	2	0.18373
PPIF	3	0.85446	0.85531	0.999998	1764	0	0.23075	0.31665	0.45759	0.999989	928	2	0.23075
LRP1	4	0.068131	0.15736	0.857598	390	1	-0.0076347	0.317	0.46708	0.999989	929	1	-0.0076347
DNTTIP2	4	0.63404	0.68949	0.999998	1385	1	0.25444	0.31706	0.46713	0.999989	930	2	0.25444
NR0B1	3	0.91837	0.91901	0.999998	1904	0	0.24735	0.31805	0.45932	0.999989	931	2	0.24735
MSL1	4	0.62482	0.6845	0.999998	1367	1	0.049974	0.31812	0.46808	0.999989	932	1	0.049974
XPO4	4	0.96777	0.96802	0.999998	2035	0	0.30786	0.31837	0.46831	0.999989	933	2	0.30786
PPIA	3	0.12069	0.21159	0.917906	549	2	-0.9636	0.31861	0.45999	0.999989	934	1	-0.9636
MRPL30	3	0.1843	0.2942	0.999998	680	1	-0.065282	0.31919	0.46071	0.999989	935	1	-0.065282
DDX42	4	0.47562	0.61485	0.999998	1214	1	0.26484	0.31924	0.46908	0.999989	936	2	0.26484
ZNF622	3	0.94452	0.9452	0.999998	1963	0	0.20479	0.3198	0.46137	0.999989	937	2	0.20479
TMEM214	4	0.45729	0.60437	0.999998	1190	1	0.08427	0.32011	0.46996	0.999989	938	2	0.08427
PGRMC1	3	0.84334	0.84402	0.999998	1744	0	0.19381	0.32085	0.46266	0.999989	939	2	0.19381
ALKBH3	4	0.21527	0.35903	0.999998	736	2	0.04764	0.32163	0.47142	0.999989	940	2	0.04764
RBM5	4	0.30987	0.45524	0.999998	934	1	0.36544	0.32185	0.47164	0.999989	941	2	0.36544
ERAL1	3	0.85784	0.85873	0.999998	1775	0	0.18226	0.32191	0.46391	0.999989	942	2	0.18226
NUFIP2	3	0.37154	0.47633	0.999998	1027	1	0.075648	0.32323	0.46527	0.999989	943	1	0.075648
SREK1	4	0.25204	0.39662	0.999998	817	2	-0.33126	0.32334	0.47305	0.999989	944	1	-0.33126
EXOSC3	4	0.20702	0.35084	0.999998	726	2	-0.032275	0.32337	0.47308	0.999989	945	2	-0.032275
POP4	4	0.13028	0.26609	0.98698	576	2	-0.28066	0.32408	0.47378	0.999989	946	2	-0.28066
YTHDC2	4	0.13513	0.27435	0.991708	590	2	-0.43762	0.32519	0.47498	0.999989	947	1	-0.43762
TAF9	3	0.28895	0.42435	0.999998	903	2	-0.32539	0.32553	0.46637	0.999989	948	1	-0.32539
RPUSD1	4	0.087781	0.19314	0.904519	448	2	-0.38418	0.32555	0.47533	0.999989	949	2	-0.38418
HMGA1	4	0.62909	0.68694	0.999998	1374	1	0.26266	0.32729	0.47703	0.999989	950	2	0.26266
TDRD10	4	0.74398	0.75759	0.999998	1564	1	0.11017	0.32816	0.47785	0.999989	951	1	0.11017
HNRNPA2B1	4	0.40545	0.55194	0.999998	1097	2	-0.24416	0.32889	0.47863	0.999989	952	1	-0.24416
EIF4G2	4	0.23907	0.38336	0.999998	784	2	-0.041354	0.32904	0.47875	0.999989	953	2	-0.041354
NOC4L	4	0.96127	0.96174	0.999998	2013	0	0.14885	0.32963	0.47936	0.999989	954	1	0.14885
EIF3M	4	0.2901	0.43516	0.999998	908	2	-0.25022	0.32991	0.47961	0.999989	955	2	-0.25022
CNOT6L	4	0.21501	0.35876	0.999998	735	2	-0.17802	0.33294	0.48266	0.999989	956	1	-0.17802
BST2	4	0.014605	0.047333	0.618259	157	2	-0.23644	0.33297	0.48268	0.999989	957	2	-0.23644
POLR2D	4	2.5405e-05	8.816e-05	0.058416	3	3	-2.9492	0.33331	0.48304	0.999989	958	1	-2.9492
TBRG4	4	0.81628	0.81578	0.999998	1694	1	0.35098	0.33362	0.48335	0.999989	959	2	0.35098
COA6	4	0.19677	0.34059	0.999998	706	2	-0.34799	0.33368	0.48341	0.999989	960	1	-0.34799
BRD2	3	0.010897	0.029226	0.572357	120	2	-1.0829	0.33411	0.47045	0.999989	961	1	-1.0829
RWDD4	4	0.61445	0.67883	0.999998	1356	1	-0.072037	0.33441	0.48411	0.999989	962	1	-0.072037
SSR1	4	0.73874	0.75377	0.999998	1550	1	-0.086709	0.33588	0.48538	0.999989	963	1	-0.086709
METTL2A	4	0.0966	0.20849	0.916553	480	1	0.22324	0.33843	0.48795	0.999989	964	2	0.22324
WDR12	4	0.0063586	0.021757	0.542028	82	2	-0.87887	0.33844	0.48795	0.999989	965	1	-0.87887
NUPL2	4	0.15093	0.29397	0.999998	621	2	-0.51622	0.33887	0.48834	0.999989	966	2	-0.51622
ELAC2	4	0.095678	0.20705	0.916553	475	1	0.2403	0.33975	0.48932	0.999989	967	2	0.2403
ELOF1	4	0.0039191	0.013886	0.441168	63	3	-0.94852	0.3399	0.48944	0.999989	968	1	-0.94852
DLD	4	0.11347	0.23773	0.961791	528	2	-0.071308	0.33997	0.48951	0.999989	969	2	-0.071308
SUGP1	4	0.054362	0.13138	0.843747	335	2	-0.32534	0.34099	0.4905	0.999989	970	1	-0.32534
UBC	3	0.82823	0.82874	0.999998	1714	0	0.15677	0.3412	0.47407	0.999989	971	1	0.15677
EZH1	4	0.91382	0.91407	0.999998	1895	0	0.17779	0.34128	0.49082	0.999989	972	2	0.17779
SRP9	4	0.34245	0.48794	0.999998	979	1	0.16421	0.3426	0.49232	0.999989	973	2	0.16421
C11ORF68	3	0.015921	0.04174	0.618259	167	2	-1.0116	0.34261	0.47481	0.999989	974	1	-1.0116
ARF1	4	0.80426	0.80498	0.999998	1671	1	0.077637	0.34282	0.49254	0.999989	975	2	0.077637
DXO	4	0.83545	0.83466	0.999998	1730	1	0.18336	0.34347	0.49318	0.999989	976	2	0.18336
DROSHA	4	0.019441	0.060489	0.674247	190	3	-0.83571	0.34354	0.49326	0.999989	977	1	-0.83571
EIF2D	4	0.86654	0.86601	0.999998	1794	0	0.24689	0.34435	0.49395	0.999989	978	2	0.24689
DNAJB12	4	0.81683	0.81621	0.999998	1696	1	0.17872	0.34501	0.49467	0.999989	979	2	0.17872
SAMHD1	4	0.78261	0.78714	0.999998	1625	1	-0.12424	0.34571	0.49536	0.999989	980	1	-0.12424
RC3H2	4	0.37875	0.52475	0.999998	1043	1	0.19696	0.34632	0.49598	0.999989	981	2	0.19696
USB1	4	0.29525	0.44021	0.999998	917	2	-0.28088	0.34716	0.49682	0.999989	982	1	-0.28088
NPM1	4	0.33975	0.485	0.999998	970	2	-0.0047322	0.34742	0.49715	0.999989	983	2	-0.0047322
MRPL32	4	0.74146	0.75576	0.999998	1560	1	0.060504	0.34752	0.49727	0.999989	984	1	0.060504
MTERF4	4	0.90131	0.9014	0.999998	1869	0	0.25294	0.3483	0.49795	0.999989	985	2	0.25294
PAIP1	4	0.44259	0.58939	0.999998	1165	2	0.062234	0.34874	0.49833	0.999989	986	2	0.062234
OAS1	4	0.38047	0.52642	0.999998	1048	2	-0.15747	0.35041	0.49999	0.999989	987	1	-0.15747
PCDHGA9	3	0.77824	0.77927	0.999998	1614	0	-0.17568	0.35132	0.4793	0.999989	988	1	-0.17568
EIF4ENIF1	4	0.94905	0.94918	0.999998	1975	0	0.20436	0.35221	0.50172	0.999989	989	2	0.20436
ZNF106	4	0.86299	0.86246	0.999998	1789	0	0.13581	0.35445	0.5038	0.999989	990	2	0.13581
METTL2B	4	0.92956	0.92928	0.999998	1932	0	0.15163	0.35472	0.50403	0.999989	991	2	0.15163
POLRMT	4	0.35328	0.49884	0.999998	994	1	0.2426	0.35577	0.50512	0.999989	992	2	0.2426
MYO5A	4	0.63614	0.69061	0.999998	1388	1	0.082158	0.35579	0.50513	0.999989	993	1	0.082158
U2AF1L4	4	0.39926	0.54563	0.999998	1082	2	-0.23952	0.35615	0.50549	0.999989	994	1	-0.23952
ALKBH7	4	0.01489	0.048277	0.618291	161	3	-0.77597	0.35723	0.50653	0.999989	995	1	-0.77597
RNASE9	4	0.34435	0.4898	0.999998	980	2	-0.042685	0.35731	0.50659	0.999989	996	2	-0.042685
ZC3H6	3	0.076932	0.15438	0.85242	413	2	-0.75125	0.35829	0.48296	0.999989	997	1	-0.75125
TDRD1	4	0.95482	0.9551	0.999998	1990	0	0.15912	0.35865	0.5078	0.999989	998	1	0.15912
MCTS1	3	0.82661	0.82716	0.999998	1713	0	0.079719	0.35968	0.48373	0.999989	999	1	0.079719
DND1	4	0.38292	0.52901	0.999998	1053	1	0.039717	0.35972	0.50885	0.999989	1000	1	0.039717
DST	2	0.79753	0.79607	0.999998	1655	0	0.45695	0.36109	0.39046	0.999989	1001	1	0.45695
IREB2	4	0.74002	0.75465	0.999998	1554	1	0.27792	0.36149	0.51059	0.999989	1002	2	0.27792
OAS3	4	0.43862	0.58536	0.999998	1155	2	-0.18943	0.3615	0.51059	0.999989	1003	1	-0.18943
DDX59	4	0.18581	0.32942	0.999998	685	2	-0.24088	0.36399	0.51303	0.999989	1004	1	-0.24088
GEMIN8	4	0.74434	0.75785	0.999998	1566	1	0.24955	0.36414	0.5132	0.999989	1005	2	0.24955
NUDT16L1	4	0.55258	0.64861	0.999998	1283	1	-0.097715	0.36505	0.51404	0.999989	1006	1	-0.097715
RTCB	4	0.25392	0.3984	0.999998	824	2	-0.090682	0.36524	0.51424	0.999989	1007	2	-0.090682
RPS2	4	0.083647	0.18565	0.904519	430	2	-0.27321	0.36682	0.5159	0.999989	1008	2	-0.27321
TSNAX	4	0.97238	0.97266	0.999998	2047	0	0.298	0.36788	0.51705	0.999989	1009	2	0.298
NGDN	4	0.30798	0.45353	0.999998	932	1	0.12939	0.36811	0.51723	0.999989	1010	2	0.12939
SNUPN	4	0.072763	0.16609	0.872272	404	3	-0.43644	0.36858	0.51781	0.999989	1011	1	-0.43644
SIDT1	4	0.34172	0.48712	0.999998	977	2	-0.02958	0.36921	0.51846	0.999989	1012	2	-0.02958
CCR4	4	0.030753	0.084681	0.728655	242	1	0.019196	0.36999	0.51929	0.999989	1013	1	0.019196
ACO1	4	0.11146	0.23426	0.955372	521	3	-0.33103	0.3707	0.52003	0.999989	1014	1	-0.33103
CARHSP1	4	0.61396	0.67861	0.999998	1354	1	0.23949	0.37075	0.52007	0.999989	1015	2	0.23949
GNB2L1	4	0.04744	0.11759	0.819912	309	3	-0.64566	0.3714	0.52069	0.999989	1016	1	-0.64566
CCDC59	4	0.8999	0.90002	0.999998	1867	0	0.21799	0.37141	0.5207	0.999989	1017	2	0.21799
TPT1	4	0.87142	0.87074	0.999998	1804	0	0.17389	0.37163	0.52088	0.999989	1018	2	0.17389
MTERF1	4	0.27772	0.42248	0.999998	877	2	-0.24805	0.37175	0.52101	0.999989	1019	1	-0.24805
MRPL34	4	0.43464	0.58169	0.999998	1147	2	-0.0028949	0.3721	0.5214	0.999989	1020	2	-0.0028949
PIWIL3	4	0.70741	0.73244	0.999998	1496	1	0.25269	0.37296	0.52216	0.999989	1021	2	0.25269
RPL6	3	0.34233	0.46036	0.999998	978	1	0.11019	0.37318	0.49075	0.999989	1022	1	0.11019
DDX19A	4	0.19794	0.34179	0.999998	708	2	-0.29344	0.37421	0.52337	0.999989	1023	1	-0.29344
LSM7	4	0.069394	0.1596	0.857598	396	2	-0.21643	0.37428	0.52344	0.999989	1024	2	-0.21643
LRRFIP2	4	0.40767	0.55415	0.999998	1101	2	-0.12407	0.3745	0.52366	0.999989	1025	2	-0.12407
DCP1A	4	0.90996	0.91021	0.999998	1888	0	0.096252	0.37456	0.52372	0.999989	1026	1	0.096252
BOP1	4	0.16375	0.30715	0.999998	644	2	-0.25484	0.37517	0.52433	0.999989	1027	2	-0.25484
PFN1	4	0.71155	0.73511	0.999998	1502	1	0.0092518	0.37561	0.52482	0.999989	1028	1	0.0092518
